Open,High,Low,Close,Volume,Adj Close
339.4100036621094,342.05999755859375,334.2300109863281,337.489990234375,277600,337.489990234375
338.8999938964844,341.79998779296875,331.7200012207031,334.1499938964844,481100,334.1499938964844
330.94000244140625,332.8500061035156,324.6099853515625,324.7699890136719,414500,324.7699890136719
327.3999938964844,331.010009765625,324.5,328.6199951171875,439300,328.6199951171875
330.42999267578125,336.0899963378906,327.9100036621094,329.1499938964844,501200,329.1499938964844
327.70001220703125,332.1700134277344,327.70001220703125,331.989990234375,257200,331.989990234375
333.9800109863281,338.30999755859375,332.5799865722656,337.70001220703125,320300,337.70001220703125
340.0,340.54998779296875,334.8399963378906,335.92999267578125,334900,335.92999267578125
333.3299865722656,337.0400085449219,331.6700134277344,335.9800109863281,279900,335.9800109863281
334.6099853515625,338.19000244140625,332.2300109863281,333.9100036621094,466200,333.9100036621094
335.32000732421875,337.04998779296875,327.42999267578125,330.6000061035156,453200,330.6000061035156
329.20001220703125,330.70001220703125,324.1400146484375,324.4700012207031,380700,324.4700012207031
326.30999755859375,333.5,323.8399963378906,332.9599914550781,340400,332.9599914550781
333.3299865722656,338.4100036621094,332.1300048828125,332.95001220703125,383900,332.95001220703125
329.5400085449219,335.5199890136719,329.4100036621094,332.92999267578125,342700,332.92999267578125
328.42999267578125,329.5299987792969,320.739990234375,328.6000061035156,346500,328.6000061035156
331.5199890136719,332.6600036621094,325.80999755859375,328.9200134277344,417000,328.9200134277344
326.9200134277344,333.4800109863281,325.92999267578125,331.6199951171875,482400,331.6199951171875
329.2799987792969,335.760009765625,329.2799987792969,333.2200012207031,429500,333.2200012207031
333.739990234375,338.1600036621094,332.79998779296875,338.1400146484375,470000,338.1400146484375
337.04998779296875,348.8900146484375,337.04998779296875,347.2799987792969,430700,347.2799987792969
350.3900146484375,355.95001220703125,347.8500061035156,348.5400085449219,596900,348.5400085449219
344.1499938964844,346.8399963378906,340.69000244140625,341.95001220703125,402200,341.95001220703125
338.54998779296875,346.1400146484375,338.54998779296875,340.92999267578125,617000,340.92999267578125
333.0,354.8999938964844,319.29998779296875,352.8900146484375,1032100,352.8900146484375
