Open,High,Low,Close,Volume,Adj Close
357.70001220703125,359.3999938964844,352.19000244140625,356.7099914550781,492900,349.22308349609375
360.5299987792969,367.5299987792969,359.94000244140625,366.010009765625,584600,358.3279113769531
361.5899963378906,365.9200134277344,359.1700134277344,364.0899963378906,549700,356.4482116699219
367.6499938964844,379.7699890136719,366.55999755859375,377.3399963378906,711400,369.4201354980469
382.7300109863281,388.739990234375,374.80999755859375,376.0,806600,368.1081848144531
375.2300109863281,383.510009765625,372.8699951171875,381.4700012207031,635400,373.4634094238281
382.94000244140625,387.4800109863281,381.0199890136719,383.9700012207031,581000,375.9109802246094
384.7300109863281,393.9800109863281,382.6199951171875,391.7699890136719,694100,383.5472412109375
388.2300109863281,392.6400146484375,386.3599853515625,392.239990234375,471800,384.00738525390625
391.6000061035156,392.8399963378906,386.7200012207031,388.8699951171875,460600,380.7080993652344
391.25,394.3999938964844,384.57000732421875,386.010009765625,583100,377.90814208984375
381.1000061035156,382.8500061035156,372.6499938964844,373.3299865722656,634500,365.49420166015625
373.510009765625,383.8800048828125,370.0199890136719,383.6700134277344,689600,375.61724853515625
386.2799987792969,392.9100036621094,384.3299865722656,392.0299987792969,743100,383.8017272949219
391.1499938964844,397.3800048828125,387.2699890136719,393.79998779296875,790400,385.5346374511719
386.0199890136719,394.6000061035156,383.55999755859375,392.4800109863281,788300,384.2423400878906
414.5299987792969,431.8900146484375,404.3900146484375,431.4800109863281,1984600,422.4237976074219
432.0,438.2200012207031,428.19000244140625,434.0899963378906,1274900,424.9789123535156
430.6499938964844,437.2799987792969,428.55999755859375,429.0400085449219,725000,420.0350036621094
430.010009765625,441.1700134277344,425.54998779296875,440.95001220703125,919500,431.69500732421875
439.0199890136719,459.4700012207031,438.3699951171875,454.8999938964844,1049900,445.3521728515625
460.79998779296875,466.010009765625,451.0400085449219,456.20001220703125,1209100,446.6249694824219
448.95001220703125,457.44000244140625,446.6400146484375,455.07000732421875,639600,445.5186767578125
451.0,455.5299987792969,449.25,453.9599914550781,504300,444.4319763183594
450.79998779296875,458.2099914550781,445.67999267578125,455.8999938964844,751100,447.79107666015625
454.30999755859375,459.44000244140625,452.4200134277344,458.0400085449219,670700,449.89306640625
460.4700012207031,463.05999755859375,448.42999267578125,450.0199890136719,526400,442.01568603515625
448.0899963378906,450.30999755859375,444.44000244140625,448.6499938964844,487400,440.6700134277344
450.0,460.6199951171875,449.1000061035156,459.5,553600,451.3270568847656
456.6099853515625,461.9800109863281,451.3299865722656,456.6300048828125,571600,448.50811767578125
451.7799987792969,470.8800048828125,451.7300109863281,470.6499938964844,738900,462.27874755859375
463.0199890136719,469.1499938964844,460.3800048828125,462.0199890136719,657100,453.8022155761719
460.3800048828125,463.7900085449219,459.20001220703125,461.25,485900,453.0459289550781
455.0,460.6099853515625,444.6300048828125,445.6199951171875,758500,437.6939392089844
445.6199951171875,449.1600036621094,440.05999755859375,442.0799865722656,719800,434.2168884277344
447.29998779296875,450.760009765625,438.67999267578125,446.6199951171875,605100,438.6761474609375
441.54998779296875,451.6199951171875,439.07000732421875,450.42999267578125,463300,442.41839599609375
454.3999938964844,464.989990234375,453.80999755859375,463.260009765625,842400,455.02020263671875
463.7200012207031,471.8599853515625,462.57000732421875,468.5299987792969,979000,460.19647216796875
467.4200134277344,475.3299865722656,467.3500061035156,467.79998779296875,706200,459.4794616699219
465.19000244140625,472.0799865722656,459.1199951171875,470.6000061035156,577300,462.2296447753906
471.3800048828125,481.5899963378906,468.6000061035156,479.57000732421875,526700,471.04010009765625
477.9599914550781,481.989990234375,475.0,475.0199890136719,647600,466.5710754394531
476.69000244140625,481.0,474.6600036621094,475.760009765625,690400,467.2978515625
473.92999267578125,477.4800109863281,470.5,477.3599853515625,524500,468.869384765625
477.5,479.989990234375,453.239990234375,453.69000244140625,790300,445.6204528808594
453.510009765625,454.3699951171875,425.6700134277344,429.2799987792969,1731400,421.64459228515625
419.0,420.75,407.6600036621094,408.1499938964844,1602400,400.89044189453125
421.8900146484375,425.0,409.4800109863281,416.0899963378906,1279500,408.68914794921875
402.57000732421875,405.25,382.1000061035156,393.82000732421875,1830600,386.8153076171875
387.510009765625,402.4100036621094,382.30999755859375,397.1600036621094,1085800,390.09588623046875
391.5299987792969,392.45001220703125,368.8500061035156,370.0899963378906,2179100,363.5073547363281
375.5199890136719,385.3500061035156,375.0799865722656,378.45001220703125,1760600,371.71868896484375
388.6099853515625,400.8299865722656,386.6600036621094,398.2900085449219,1512500,391.2057800292969
397.1000061035156,404.8399963378906,388.5,389.2099914550781,1206900,382.2872619628906
391.5899963378906,397.3800048828125,373.8900146484375,382.17999267578125,1123200,375.38232421875
374.42999267578125,375.9599914550781,361.6400146484375,370.7799987792969,1533500,364.1850891113281
369.1099853515625,375.32000732421875,365.4800109863281,372.8299865722656,1251600,366.1986083984375
372.4599914550781,379.7699890136719,371.0899963378906,374.9700012207031,665700,368.30059814453125
381.32000732421875,384.2799987792969,376.1300048828125,384.1099853515625,627500,377.2779846191406
389.3599853515625,391.4200134277344,384.7699890136719,386.20001220703125,715800,379.3308410644531
390.2099914550781,395.94000244140625,388.260009765625,395.760009765625,878100,388.7208251953125
394.6700134277344,401.2900085449219,385.7300109863281,389.07000732421875,713400,382.1497802734375
390.1499938964844,390.1499938964844,354.6400146484375,359.1300048828125,1997400,352.7423400878906
352.20001220703125,359.7300109863281,346.9800109863281,351.2699890136719,1839200,345.0220947265625
349.989990234375,360.44000244140625,345.6300048828125,355.2699890136719,1495200,348.95098876953125
