Open,High,Low,Close,Volume,Change
81400,82800,81300,81300,41625,0.0012315270935960854
82500,82800,81100,81400,49618,0.0012300123001229846
81400,81500,80000,80300,61479,-0.013513513513513487
80500,81400,79800,80100,67862,-0.00249066002490661
80200,80400,77900,79000,126793,-0.013732833957553092
79100,79100,76000,76400,161949,-0.032911392405063244
75000,76900,74100,74700,130826,-0.022251308900523514
74300,74800,70800,71400,170811,-0.04417670682730923
71100,73800,70300,70900,139363,-0.007002801120448154
71200,72800,70500,71500,120925,0.008462623413258097
71600,72600,70200,70700,80015,-0.01118881118881121
70700,73000,70700,71000,83625,0.004243281471004279
71500,72700,70300,71800,70476,0.011267605633802802
71800,72800,71000,71600,65956,-0.0027855153203342198
70900,74400,70900,72700,74607,0.015363128491620026
74500,74500,71600,71800,54379,-0.012379642365887178
72000,72700,70200,70300,101504,-0.02089136490250698
70100,71200,69400,70900,88470,0.008534850640113723
69800,70900,68700,69400,197171,-0.021156558533145242
69700,73100,69600,72500,192513,0.04466858789625361
72400,72600,70700,71500,64051,-0.01379310344827589
71300,73100,70500,72100,118528,0.008391608391608463
73200,75200,72300,74600,168152,0.03467406380027738
73900,73900,69700,70000,305215,-0.06166219839142095
69700,70900,66400,70500,426796,0.0071428571428571175
70000,70100,68200,69000,155217,-0.021276595744680882
69700,70100,67800,67900,125640,-0.01594202898550723
68400,69200,68100,68600,79703,0.010309278350515427
68600,70400,68600,70200,103461,0.023323615160349753
69800,70000,68800,69200,110265,-0.014245014245014231
69600,74000,69200,72400,263772,0.046242774566473965
73000,74800,72200,72300,136643,-0.0013812154696132284
73300,74100,71500,73200,149456,0.012448132780082943
72600,73400,71600,71900,127693,-0.01775956284153002
72700,73600,70700,71200,134420,-0.009735744089012566
71900,72600,70900,72000,102311,0.011235955056179803
71800,74200,70600,72400,1729926,0.005555555555555536
73200,73400,69700,69800,163813,-0.035911602209944715
69000,70100,67700,68100,184472,-0.024355300859598805
67600,68500,66700,67700,142348,-0.005873715124816492
67500,68200,66700,67800,111835,0.001477104874446189
68500,69200,67300,68200,101471,0.005899705014749346
68200,70900,68000,68900,105050,0.01026392961876832
68700,69900,67700,68900,73652,0.0
69000,69300,67900,68200,76948,-0.010159651669085612
68600,69500,67800,67800,111431,-0.0058651026392961825
67900,69300,67200,68500,97173,0.010324483775811188
68500,68900,67300,68400,73002,-0.0014598540145985828
68000,68900,67500,68000,104010,-0.005847953216374324
68600,68600,67200,67900,122988,-0.0014705882352941124
68400,68800,67500,68200,165293,0.004418262150220897
67600,71400,67600,71200,171888,0.04398826979472137
71000,71000,69400,69500,58391,-0.023876404494381998
69900,72100,69800,71800,157568,0.03309352517985609
71600,72200,70900,71800,131638,0.0
72300,74100,71300,71700,163151,-0.0013927576601671099
