Open,High,Low,Close,Volume,Change
8280,8310,8110,8110,358969,-0.020531400966183555
8200,8200,7990,8100,416408,-0.0012330456226880004
8070,8130,7910,7930,335473,-0.020987654320987703
7940,8040,7800,7820,468841,-0.013871374527112179
7830,7890,7710,7770,369248,-0.006393861892583175
7780,7820,7640,7760,411652,-0.0012870012870013214
7640,7780,7620,7710,346154,-0.006443298969072142
7660,7700,7530,7580,410140,-0.016861219195849597
7540,7650,7460,7490,341362,-0.01187335092348285
7540,7740,7520,7560,341691,0.009345794392523255
7650,7650,7420,7430,299869,-0.01719576719576721
7400,7530,7390,7490,264945,0.008075370121130465
7490,7540,7390,7390,265653,-0.013351134846461998
7390,7530,7240,7480,387497,0.012178619756427533
7480,7670,7410,7590,340729,0.014705882352941124
7620,7720,7530,7690,379988,0.013175230566534912
7690,7850,7650,7680,470892,-0.0013003901170350884
7660,7710,7490,7570,327417,-0.01432291666666663
7480,7850,7480,7800,519541,0.03038309114927351
7910,8020,7850,7930,508395,0.016666666666666607
8030,8090,7820,7970,450299,0.0050441361916770955
7950,7990,7770,7770,286995,-0.025094102885821812
7770,7880,7750,7830,206770,0.007722007722007707
7900,8010,7830,7900,313221,0.008939974457215838
7920,7980,7860,7870,360103,-0.0037974683544304
7820,7910,7770,7800,214837,-0.008894536213468918
7890,7900,7750,7810,273152,0.0012820512820512775
7880,7930,7770,7860,259589,0.006402048655569814
7900,7970,7830,7860,271962,0.0
7860,7870,7710,7710,380660,-0.01908396946564883
7760,7790,7640,7640,285777,-0.009079118028534339
7650,7700,7530,7550,271264,-0.011780104712041939
7570,7630,7520,7590,233945,0.005298013245033095
7590,7710,7580,7600,322852,0.0013175230566535578
7600,7600,7370,7400,386772,-0.02631578947368418
7360,7480,7360,7430,236784,0.004054054054054124
7400,7700,7350,7480,482712,0.006729475100942128
7510,7540,7400,7400,244151,-0.010695187165775444
7330,7480,7290,7310,325200,-0.012162162162162149
7250,7330,7200,7210,286254,-0.013679890560875485
