Open,High,Low,Close,Volume,Change
124100,134900,124100,130400,221089,0.044871794871794934
130000,133700,126500,130600,169409,0.0015337423312884457
131200,139700,129100,136900,248658,0.04823889739663101
133800,139900,133300,137700,125949,0.005843681519357213
139000,142700,136000,142500,142779,0.034858387799564294
142200,142800,135500,140200,184344,-0.01614035087719301
141200,143100,139000,139700,131182,-0.003566333808844524
139800,141400,134400,136100,122816,-0.02576950608446671
138000,142000,136600,141800,115123,0.041880969875091933
146800,155200,143900,155200,660047,0.0944992947813823
156300,163900,153800,161500,339197,0.04059278350515472
161000,162000,150700,153800,192829,-0.04767801857585141
155400,158900,151000,151900,104073,-0.012353706111833507
151000,151100,146100,147300,153363,-0.030283080974325194
148100,148200,144000,147300,144747,0.0
146500,149000,141500,142100,125807,-0.035302104548540436
142100,142800,138200,140700,83443,-0.009852216748768461
140800,149600,140800,147400,112301,0.04761904761904767
145700,152800,145400,147900,188174,0.0033921302578019397
147900,152500,145500,151500,117644,0.024340770791074995
151800,151800,146400,147500,76905,-0.02640264026402639
146800,148900,143100,144400,101409,-0.021016949152542375
155200,158000,141300,145600,383777,0.008310249307479145
145300,146900,137500,139700,232089,-0.04052197802197799
138600,138800,136200,136700,122873,-0.021474588403722294
137600,137600,134600,134900,90265,-0.013167520117044584
136100,137400,135800,136700,89825,0.013343217197924417
138500,141400,138300,140200,175952,0.02560351133869787
140000,141400,138200,139700,119455,-0.003566333808844524
140900,140900,137000,137600,67518,-0.015032211882605617
136800,143300,136800,140500,125750,0.02107558139534893
142000,145300,140000,140500,116605,0.0
141700,142800,140100,141000,83491,0.003558718861210064
139600,142300,139500,140300,84672,-0.00496453900709215
140000,141100,137200,140000,73871,-0.002138275124732747
141400,148400,140700,148400,191181,0.06000000000000005
146000,146700,143500,145500,87972,-0.019541778975741275
145000,145100,140000,140500,80002,-0.03436426116838487
140500,140900,135500,135800,91718,-0.03345195729537365
137700,139900,136000,139000,80342,0.02356406480117812
137100,137500,134200,134300,68718,-0.033812949640287804
134300,134300,131000,131600,59267,-0.02010424422933732
133800,134000,127700,130000,72789,-0.012158054711246202
130000,130500,128000,128300,65210,-0.013076923076923097
128500,128900,124500,126100,75246,-0.017147310989867548
126500,127000,122500,123300,80396,-0.022204599524187185
120700,123500,120500,123300,78394,0.0
122800,123000,119400,119900,93778,-0.027575020275750206
122100,127900,122000,122500,132521,0.021684737281067568
121300,122000,119700,119700,53342,-0.02285714285714291
120600,120900,116600,116600,65112,-0.02589807852965753
117700,120400,116600,118200,56334,0.013722126929674117
117000,118400,115200,117100,68394,-0.009306260575296155
119000,124500,118700,123100,94527,0.05123825789923142
123100,123400,121000,123000,61581,-0.0008123476848090894
123900,125800,123300,125400,57890,0.019512195121951237
124200,132400,123600,130200,133611,0.038277511961722466
131600,131900,128100,128600,61522,-0.01228878648233489
130500,138400,129800,138300,195448,0.0754276827371696
137000,139800,136800,138200,65672,-0.000723065798987732
140100,140400,135000,135000,56126,-0.02315484804630974
136000,140500,135000,138600,70304,0.026666666666666616
140400,144500,137300,142300,171370,0.02669552669552666
142300,144200,138500,143800,72560,0.01054111033028815
143800,144400,142300,143900,58410,0.0006954102920724292
143900,146900,139300,139500,66197,-0.030576789437109064
140300,141900,138000,141900,46143,0.017204301075268713
141900,151200,141100,147700,136253,0.04087385482734329
149100,151000,146500,150700,124527,0.02031144211239
149200,155000,145400,154400,147507,0.024552090245520963
158800,160500,154800,156400,160534,0.012953367875647714
156400,156400,153600,153900,51746,-0.015984654731457826
153000,155600,152400,153500,44902,-0.002599090318388564
151500,152000,146200,146500,80090,-0.0456026058631922
144800,147000,143100,146200,52365,-0.0020477815699658786
148000,154300,146300,152200,97553,0.041039671682626455
151500,152900,144900,146100,93621,-0.040078843626806804
145200,146000,140000,140800,101301,-0.03627652292950034
140100,146800,139200,144400,71303,0.02556818181818188
146600,150900,146300,147400,165162,0.020775623268697974
148400,153000,143100,148300,87008,0.006105834464043447
146700,148000,144000,146000,47782,-0.01550910316925147
148800,149100,145200,148100,40430,0.014383561643835696
146800,150500,143800,144200,69054,-0.026333558406482105
142800,144300,140100,142600,48193,-0.01109570041608876
142800,152500,142000,151000,127980,0.058906030855540026
150700,153900,149700,152900,61634,0.012582781456953684
152900,155000,147700,147700,131443,-0.034009156311314626
146300,147000,143000,144100,96586,-0.02437373053486802
145200,151800,144900,149900,86137,0.04024982650936848
149800,149900,145000,145000,52577,-0.03268845897264838
150000,153800,146800,150300,123182,0.03655172413793095
150200,157600,148700,156700,168720,0.042581503659347986
156400,158100,149100,149200,115982,-0.04786215698787488
149000,153500,148200,150100,52453,0.0060321715817694965
153000,154400,147000,148600,69483,-0.009993337774816813
147200,148900,144800,147500,71708,-0.007402422611036297
146100,146200,144700,145300,57243,-0.014915254237288122
145300,147800,145300,146500,41925,0.008258774948382674
146700,147600,145000,147000,31605,0.0034129692832765013
145600,147000,144100,146000,50218,-0.006802721088435382
147800,149300,146800,148300,35486,0.015753424657534154
148200,150300,141900,149000,93974,0.00472016183411994
149500,151400,146000,146500,55926,-0.016778523489932917
154100,160000,152800,157700,271372,0.07645051194539243
156700,159000,153200,156400,65919,-0.008243500317057673
156500,156500,153200,154000,55681,-0.01534526854219953
155500,165400,154600,164500,324144,0.06818181818181812
164200,166800,161500,165200,109558,0.004255319148936065
166100,167000,162200,164300,83690,-0.005447941888619856
163800,164000,160800,161200,63642,-0.018867924528301883
162300,165600,160000,163900,65238,0.01674937965260548
165500,165500,155100,157600,103555,-0.03843807199511895
155100,155500,148100,152500,138497,-0.032360406091370586
153300,155200,148300,154400,80645,0.012459016393442601
156600,158200,152100,152100,62820,-0.014896373056994872
152100,153800,149500,150900,43074,-0.007889546351084853
151000,151800,147200,149700,53583,-0.007952286282306154
149900,150800,147700,148200,50917,-0.01002004008016033
148100,148200,141300,142300,142199,-0.03981106612685559
141200,142900,140500,141200,53188,-0.007730147575544577
141500,141900,136800,138700,142206,-0.01770538243626063
138700,144300,138100,142400,79397,0.02667627974044695
140600,143600,137900,141500,99793,-0.006320224719101097
138500,138900,120700,123100,209962,-0.1300353356890459
134900,135000,125500,132000,121231,0.07229894394800973
130700,131000,128500,130100,63614,-0.014393939393939403
129100,129700,125800,129500,73668,-0.004611837048424272
130500,136200,130300,135100,87984,0.043243243243243246
137000,139000,133700,135000,60853,-0.0007401924500369805
134000,135500,131900,132500,37589,-0.01851851851851849
133600,135900,133000,134900,37047,0.01811320754716972
136800,137500,131300,132400,76177,-0.018532246108228345
133000,133600,131500,132400,37057,0.0
131800,132400,129000,130500,107362,-0.014350453172205402
131300,136000,130700,133500,59795,0.02298850574712641
134000,135100,131900,133000,32700,-0.0037453183520599342
132900,135800,132700,133900,61804,0.006766917293232977
134000,137700,134000,136600,49842,0.020164301717699784
138600,139000,135600,136300,41887,-0.002196193265007307
136100,136200,132800,133800,66450,-0.018341892883345534
132100,139200,132100,137300,89373,0.02615844544095669
138600,138800,134800,136900,57100,-0.0029133284777859147
138900,138900,135100,137500,31099,0.0043827611395179655
138800,147500,137000,145200,162750,0.05600000000000005
142500,142800,139500,141200,65179,-0.02754820936639113
141300,146500,140500,143600,80204,0.016997167138810276
143600,144900,139500,140200,51830,-0.0236768802228412
137900,144000,137300,142500,50603,0.016405135520684677
143100,146000,140500,142600,65696,0.00070175438596487
143800,145400,140300,145400,65243,0.019635343618513268
145000,146400,132600,133500,301394,-0.0818431911966988
134600,135600,127300,133300,238077,-0.001498127340823996
134700,135800,128300,131000,129405,-0.017254313578394576
131400,135300,129100,133400,178279,0.018320610687022842
135300,137300,132800,134500,101132,0.008245877061469287
135400,144900,135000,144800,207696,0.07657992565055771
150000,154300,148000,149700,415835,0.03383977900552493
148500,154600,145600,153900,191134,0.028056112224448926
153900,161600,152800,158100,275173,0.02729044834308003
159600,162300,154500,157900,134300,-0.0012650221378873727
156400,161000,154000,156700,90216,-0.007599746675110874
156700,158800,152500,156300,105646,-0.00255264837268665
156300,158900,151300,156400,95203,0.000639795265515053
155500,155500,146400,147700,162358,-0.05562659846547313
148900,149000,143900,147200,132311,-0.003385240352065
149000,149200,142000,142700,99473,-0.030570652173913082
142700,148000,139400,146000,128240,0.023125437981780017
145900,145900,140300,141900,108878,-0.02808219178082194
139600,141600,138900,139200,143106,-0.019027484143763207
139700,141500,136500,136500,75850,-0.0193965517241379
137400,139900,135900,138800,62551,0.01684981684981679
138800,141100,135600,136600,70929,-0.015850144092218965
135600,137000,132600,133400,77880,-0.02342606149341142
134700,136500,131900,134800,68536,0.010494752623688264
135800,142500,135700,142300,154642,0.0556379821958457
142100,143300,140400,141700,74719,-0.0042164441321153046
142300,150500,141700,146200,130700,0.031757233592095924
146000,147000,141500,142600,57761,-0.024623803009575895
142600,144500,141200,142400,38431,-0.0014025245441795509
142300,143100,139200,142600,58842,0.001404494382022392
141100,141200,137000,137200,72804,-0.037868162692847096
137500,138700,134800,136200,73668,-0.007288629737609353
136200,139300,135100,137500,53269,0.009544787077826689
137600,138800,133100,134000,93999,-0.025454545454545507
135200,139500,133600,136300,97800,0.01716417910447765
135100,136200,121000,121000,461027,-0.11225238444607488
121100,121100,110500,113000,312825,-0.06611570247933884
