Open,High,Low,Close,Volume,Change
147500,149500,146200,146200,8001,-0.0034083162917518672
147100,148400,144000,145600,18114,-0.004103967168262668
146800,148500,142300,142800,21625,-0.019230769230769273
142900,144600,139500,140800,29566,-0.014005602240896309
140200,140800,137800,138900,17265,-0.013494318181818232
139300,140200,135900,136300,20615,-0.018718502519798452
134600,136300,132200,133200,25794,-0.022743947175348445
133200,133200,130000,130000,14466,-0.024024024024024038
130000,131000,125200,126000,36970,-0.03076923076923077
127000,128900,122500,124300,32336,-0.013492063492063444
124600,124600,121000,122700,23530,-0.012872083668543866
122700,131600,122000,130800,37199,0.0660146699266504
131700,140100,128000,134800,62864,0.030581039755351647
135000,144900,135000,144300,67428,0.07047477744807118
145300,145300,140700,143100,28355,-0.008316008316008316
142600,146500,140600,143500,20162,0.002795248078266921
143500,144800,134000,136000,29299,-0.05226480836236935
133000,136000,129500,133000,22700,-0.022058823529411797
130900,140500,130100,138700,30209,0.04285714285714293
138800,140900,135000,138000,25919,-0.005046863734679219
135400,141700,134300,140400,28809,0.017391304347825987
142000,142000,136500,141000,26972,0.004273504273504258
142500,143500,139600,142300,20043,0.009219858156028327
142300,142900,138500,139900,23256,-0.016865776528460996
139000,141900,138500,139100,18078,-0.005718370264474637
137100,138000,135700,137100,13450,-0.014378145219266725
138400,141500,136000,136400,15862,-0.0051057622173595885
137600,151500,137000,150900,64775,0.10630498533724331
150200,151400,147200,151000,29692,0.000662690523525411
149100,153600,148200,150500,29709,-0.0033112582781457123
150500,153800,148200,149300,22586,-0.007973421926910307
151300,151300,147100,148300,13440,-0.0066979236436705
150000,151900,146200,151800,22255,0.023600809170600145
152800,152800,145100,145700,20782,-0.040184453227931516
145700,147000,143100,144200,13249,-0.010295126973232649
144200,146400,142800,145200,12816,0.006934812760055475
145200,146400,142500,142500,15885,-0.018595041322314043
142500,151000,142500,149500,37785,0.04912280701754379
148000,148100,143500,143500,15894,-0.04013377926421402
142900,143000,136300,137500,34636,-0.04181184668989546
138100,139300,131100,133800,46135,-0.026909090909090883
134800,137300,131300,132400,30504,-0.010463378176382654
131100,132900,129500,130900,25843,-0.01132930513595165
130900,134300,130100,131400,22316,0.0038197097020626902
