Open,High,Low,Close,Volume,Change
3110,3115,3065,3075,192513,-0.0112540192926045
3080,3100,3065,3080,87947,0.001626016260162677
3080,3115,3065,3115,74344,0.011363636363636465
3120,3160,3120,3145,87595,0.009630818619582593
3145,3150,3110,3120,50956,-0.007949125596184436
3120,3140,3110,3125,46910,0.0016025641025640969
3125,3140,3115,3130,48087,0.0016000000000000458
3125,3130,3075,3085,109277,-0.014376996805111841
3085,3120,3085,3100,50852,0.004862236628849326
3115,3125,3095,3115,67020,0.004838709677419395
3105,3120,3095,3110,45466,-0.0016051364365970988
3100,3115,3095,3100,27495,-0.003215434083601254
3100,3115,3090,3095,33939,-0.001612903225806428
3095,3120,3095,3115,36143,0.00646203554119551
3115,3135,3110,3125,37291,0.0032102728731941976
3120,3155,3120,3150,59281,0.008000000000000007
3140,3195,3140,3190,138772,0.012698412698412653
3155,3235,3155,3230,169891,0.012539184952978122
3225,3310,3220,3295,519778,0.020123839009287936
3335,3345,3250,3295,290319,0.0
3305,3305,3250,3285,168204,-0.003034901365705611
3285,3300,3270,3290,148070,0.0015220700152207556
3300,3355,3280,3330,226163,0.012158054711246091
3330,3365,3330,3340,168517,0.0030030030030030463
3340,3385,3335,3370,158679,0.008982035928143617
3340,3360,3290,3290,399138,-0.023738872403560873
3305,3320,3280,3315,180254,0.0075987841945288626
3320,3345,3305,3340,75430,0.007541478129713397
3340,3400,3335,3400,348063,0.017964071856287456
3400,3415,3370,3405,226491,0.0014705882352941124
3410,3425,3385,3400,200029,-0.001468428781204123
3415,3425,3385,3415,157300,0.004411764705882337
3415,3445,3395,3435,339749,0.005856515373352744
3430,3435,3365,3380,199553,-0.01601164483260553
3380,3395,3345,3365,120683,-0.004437869822485174
3365,3375,3340,3355,79858,-0.002971768202080227
3370,3400,3355,3365,115211,0.0029806259314455463
3375,3435,3365,3395,182787,0.008915304606240682
3385,3460,3385,3440,168794,0.013254786450662692
3440,3495,3425,3490,230013,0.014534883720930258
3485,3500,3455,3485,183677,-0.0014326647564469885
3480,3520,3475,3495,230429,0.0028694404591105283
3505,3530,3495,3515,170722,0.005722460658083017
3485,3515,3420,3420,2343431,-0.027027027027026973
3420,3480,3385,3420,322632,0.0
3430,3500,3430,3475,420453,0.016081871345029253
3475,3510,3455,3475,290587,0.0
3475,3485,3405,3415,304978,-0.01726618705035976
3410,3440,3395,3410,237709,-0.0014641288433382416
3410,3435,3385,3400,271168,-0.0029325513196480912
3405,3450,3390,3440,454211,0.0117647058823529
3440,3455,3405,3425,583087,-0.0043604651162790775
3430,3480,3415,3445,840705,0.005839416058394109
3215,3250,3170,3225,895324,-0.06386066763425258
3225,3255,3150,3165,419272,-0.018604651162790753
3165,3195,3145,3150,225438,-0.004739336492891044
3155,3180,3105,3125,320022,-0.007936507936507908
3125,3165,3105,3140,202356,0.0047999999999999154
3130,3150,3115,3145,125565,0.0015923566878981443
3120,3145,3100,3130,249374,-0.004769475357710662
3150,3150,3100,3110,146218,-0.006389776357827448
3100,3115,3085,3090,152690,-0.006430868167202619
3090,3100,3070,3070,106005,-0.006472491909385147
3085,3090,3060,3075,109860,0.0016286644951140072
3060,3080,3025,3035,135964,-0.013008130081300862
3060,3060,2995,2995,247048,-0.01317957166392092
2990,2995,2940,2990,190818,-0.0016694490818029983
2980,2980,2945,2970,218641,-0.006688963210702337
2980,2980,2950,2960,134803,-0.0033670033670033517
2955,3015,2955,3015,145013,0.01858108108108114
3015,3020,2980,3005,124906,-0.0033167495854062867
3000,3090,3000,3070,147880,0.021630615640598982
3060,3090,3035,3060,76894,-0.0032573289902280145
3070,3080,3020,3035,142474,-0.008169934640522847
3045,3075,3020,3050,158014,0.0049423393739702615
3050,3065,3020,3050,143020,0.0
3060,3090,3035,3075,98906,0.008196721311475308
3075,3095,3075,3080,148807,0.001626016260162677
3075,3105,3070,3095,90586,0.004870129870129913
3095,3105,3075,3095,65448,0.0
3100,3100,3060,3080,104611,-0.004846526655896577
3090,3095,3070,3090,96147,0.0032467532467532756
3085,3095,3075,3080,55389,-0.003236245954692518
3070,3090,3065,3085,175232,0.0016233766233766378
3090,3100,3075,3090,140767,0.0016207455429497752
3090,3100,3070,3090,85021,0.0
3085,3115,3080,3095,265626,0.0016181229773462036
3090,3130,3085,3100,165860,0.001615508885298933
3090,3110,3080,3080,205668,-0.006451612903225823
3080,3090,2990,3015,507121,-0.02110389610389607
3030,3030,3000,3020,118481,0.0016583747927032544
3020,3035,3010,3025,59314,0.0016556291390728006
3025,3030,3000,3005,122705,-0.006611570247933907
3005,3035,3000,3015,83288,0.0033277870216306127
3015,3030,3000,3020,77580,0.0016583747927032544
3030,3030,2985,2985,241882,-0.011589403973509937
2980,3005,2980,2990,99501,0.0016750418760469454
2985,3010,2980,3000,79503,0.0033444816053511683
3000,3025,3000,3020,55159,0.006666666666666599
3020,3030,2995,3005,74516,-0.004966887417218513
3000,3020,2995,3005,109541,0.0
3020,3020,2995,2995,83676,-0.0033277870216306127
3005,3010,2995,3005,57842,0.0033388981636059967
3020,3020,2995,3005,70894,0.0
3005,3005,2995,3005,83333,0.0
3005,3015,2995,3015,95792,0.0033277870216306127
3015,3045,2970,2975,795908,-0.013266998341625258
2990,3000,2980,2980,132798,0.001680672268907557
2980,3005,2980,3000,130590,0.006711409395973256
3005,3010,2985,2985,97955,-0.0050000000000000044
2995,3000,2985,2995,61792,0.003350083752093891
2995,3015,2985,3005,99750,0.0033388981636059967
3005,3015,2995,3005,70712,0.0
3010,3015,3000,3010,46224,0.0016638935108153063
3010,3020,3000,3010,40865,0.0
3010,3015,2990,3005,77823,-0.0016611295681062677
3005,3010,2995,3010,50530,0.0016638935108153063
3010,3025,3000,3020,110577,0.0033222591362125353
3020,3020,3000,3000,99851,-0.0066225165562914245
3010,3015,2990,3005,115838,0.0016666666666667052
3005,3005,2995,3000,113269,-0.0016638935108153063
3000,3000,2990,2990,119468,-0.0033333333333332993
3000,3005,2990,2995,136583,0.0016722408026756952
3000,3005,2985,2995,118103,0.0
3000,3005,2990,2995,48827,0.0
2995,3015,2995,3010,197135,0.005008347245408995
3010,3015,2995,3010,118050,0.0
3010,3035,3005,3035,126691,0.008305647840531671
3035,3055,3025,3040,112852,0.0016474464579900872
3050,3060,3030,3060,114013,0.006578947368421018
3060,3070,3040,3065,82875,0.0016339869281045694
3075,3080,3040,3055,55380,-0.0032626427406199365
3045,3060,3020,3045,95021,-0.00327332242225864
3045,3050,3030,3040,60207,-0.0016420361247947435
3045,3045,3015,3030,58743,-0.003289473684210509
3030,3035,3000,3020,66098,-0.0033003300330033403
3030,3085,3010,3070,168351,0.01655629139072845
3070,3075,3055,3070,77960,0.0
3070,3075,3035,3040,58279,-0.009771986970684043
3035,3060,3035,3040,76346,0.0
3050,3060,3035,3060,43550,0.006578947368421018
3045,3060,3015,3020,108111,-0.013071895424836555
3005,3020,2895,2930,504895,-0.0298013245033113
2930,3010,2925,2995,242256,0.022184300341296925
2995,3020,2970,2975,209870,-0.006677796327211993
2970,3000,2955,2990,87953,0.005042016806722671
3005,3010,2985,3000,110148,0.0033444816053511683
3005,3025,2995,3005,84513,0.0016666666666667052
3005,3015,2985,3005,108415,0.0
3005,3005,2990,3005,70382,0.0
3000,3005,2990,2995,121291,-0.0033277870216306127
2995,3005,2990,2995,116330,0.0
2995,3005,2990,3005,87945,0.0033388981636059967
3005,3035,2995,3020,843323,0.004991680532445919
3010,3020,2985,3000,392618,-0.0066225165562914245
2995,3005,2990,3000,170567,0.0
3010,3015,2980,2990,318935,-0.0033333333333332993
2995,3005,2985,3005,94895,0.0050167224080268635
3005,3010,2975,2990,258893,-0.004991680532445919
2980,2990,2975,2985,114849,-0.0016722408026755842
2995,3000,2965,2975,1058259,-0.00335008375209378
2985,2985,2955,2960,285819,-0.005042016806722671
2975,2975,2945,2955,237537,-0.0016891891891891442
2940,2940,2915,2930,262239,-0.008460236886632777
2950,2960,2890,2910,468195,-0.0068259385665528916
2915,2930,2895,2905,120963,-0.0017182130584192379
2895,2905,2875,2885,260904,-0.0068846815834767705
2890,2895,2875,2890,136697,0.0017331022530329143
2895,2910,2875,2880,100406,-0.0034602076124568004
2890,2935,2885,2935,68228,0.01909722222222232
2935,2945,2920,2945,105415,0.0034071550255536653
2950,2980,2945,2960,135963,0.005093378607809784
2960,3000,2960,3000,327625,0.013513513513513598
3000,3005,2985,3000,117921,0.0
3000,3010,2990,3000,149756,0.0
3010,3020,2990,3000,1160539,0.0
3005,3010,2965,2980,388075,-0.00666666666666671
2980,2985,2965,2985,209005,0.001677852348993314
2975,2985,2965,2965,90042,-0.00670016750418756
2955,2965,2915,2920,382730,-0.015177065767284947
2920,2940,2905,2940,129861,0.006849315068493178
2940,2960,2925,2950,129421,0.00340136054421758
2935,2965,2930,2955,135257,0.0016949152542373724
2955,2970,2950,2955,165753,0.0
2965,2965,2945,2955,103930,0.0
2955,2960,2940,2950,160898,-0.0016920473773265332
2950,2955,2940,2950,108567,0.0
2950,2965,2935,2945,157640,-0.0016949152542372614
2950,2955,2935,2945,124106,0.0
2950,2950,2930,2945,118337,0.0
2950,2950,2930,2945,76050,0.0
2955,2955,2930,2935,71879,-0.00339558573853993
2925,2940,2920,2925,178136,-0.0034071550255536653
2925,2935,2920,2930,111836,0.0017094017094017033
2930,2970,2910,2925,186766,-0.0017064846416382506
2915,2935,2915,2925,174993,0.0
2925,2925,2910,2925,96843,0.0
2925,2930,2915,2925,64582,0.0
2930,2930,2910,2920,81656,-0.0017094017094017033
2910,2920,2900,2905,191565,-0.005136986301369828
2900,2925,2895,2905,138487,0.0
2885,2905,2875,2895,276702,-0.0034423407917383297
2900,2910,2875,2890,173816,-0.0017271157167529916
2890,2890,2880,2890,139736,0.0
2890,2895,2885,2890,150858,0.0
2895,2900,2860,2875,242638,-0.00519031141868509
2875,2885,2780,2785,496382,-0.03130434782608693
2755,2800,2750,2765,232718,-0.007181328545781018
2800,2800,2755,2775,226221,0.003616636528029016
2770,2810,2740,2800,244092,0.009009009009008917
2800,2845,2795,2815,150492,0.005357142857142838
2810,2850,2810,2825,82923,0.003552397868561208
2845,2895,2845,2885,179768,0.02123893805309729
2885,2935,2885,2920,166450,0.0121317157712304
2905,2940,2905,2930,117970,0.003424657534246478
2930,2940,2910,2920,145254,-0.0034129692832765013
2920,2925,2890,2920,86983,0.0
2920,2950,2910,2935,121965,0.005136986301369939
2935,2955,2920,2945,114063,0.0034071550255536653
2945,2955,2915,2925,125485,-0.006791171477079749
2935,2935,2895,2910,99554,-0.00512820512820511
2900,2935,2900,2930,63653,0.0068728522336769515
2890,2925,2885,2890,215035,-0.013651877133105783
2900,2915,2855,2855,120906,-0.01211072664359858
2855,2870,2805,2830,147608,-0.008756567425569184
2830,2830,2775,2785,279631,-0.01590106007067138
2795,2870,2795,2870,90502,0.030520646319569078
2870,2905,2860,2895,85737,0.008710801393728262
2880,2910,2880,2890,70626,-0.0017271157167529916
2910,2940,2885,2940,154029,0.01730103806228378
2955,2955,2910,2920,152456,-0.006802721088435382
2920,2920,2900,2910,82440,-0.003424657534246589
2905,2930,2905,2925,92652,0.005154639175257714
2920,2920,2895,2915,93952,-0.0034188034188034067
2920,2920,2890,2890,112161,-0.00857632933104635
2900,2925,2890,2925,2655827,0.01211072664359869
2920,2925,2880,2905,347090,-0.006837606837606813
2910,2915,2870,2885,328629,-0.0068846815834767705
2855,2875,2795,2810,448180,-0.025996533795493937
2790,2820,2775,2785,257897,-0.008896797153024938
2755,2810,2755,2810,231679,0.008976660682226134
2790,2820,2790,2820,183368,0.003558718861210064
2820,2820,2800,2815,214966,-0.0017730496453900457
