Open,High,Low,Close,Volume,Adj Close
372.6600036621094,375.79998779296875,370.6099853515625,375.55999755859375,2802900,366.5810852050781
375.55999755859375,379.8399963378906,375.05999755859375,377.6099853515625,2282500,368.5821228027344
378.7900085449219,381.7799987792969,378.1499938964844,380.6099853515625,4382800,371.5103759765625
380.3599853515625,385.1000061035156,379.8299865722656,384.45001220703125,2750400,375.25860595703125
382.8999938964844,384.5299987792969,380.1099853515625,380.3699951171875,2619000,371.276123046875
380.1000061035156,380.9800109863281,377.0199890136719,378.45001220703125,3011600,369.40203857421875
378.5299987792969,379.82000732421875,375.8900146484375,377.44000244140625,2496300,370.61962890625
377.8699951171875,380.29998779296875,375.5799865722656,376.54998779296875,2368500,369.7457275390625
375.0,376.6199951171875,372.1000061035156,373.3500061035156,2162400,366.603515625
371.55999755859375,372.9800109863281,368.8699951171875,371.5199890136719,2833700,364.8066101074219
372.510009765625,375.8999938964844,372.4100036621094,374.5400085449219,2843800,367.7720031738281
376.0299987792969,382.7099914550781,375.7799987792969,378.989990234375,3761200,372.1416015625
378.0,380.20001220703125,372.1700134277344,375.2699890136719,3877500,368.48883056640625
374.1199951171875,378.4200134277344,372.5400085449219,373.2300109863281,9234500,366.4856872558594
376.489990234375,377.6000061035156,371.1400146484375,371.9100036621094,3455600,365.1895446777344
374.8900146484375,379.4599914550781,373.1300048828125,379.4100036621094,3493800,372.5540466308594
379.4200134277344,384.8800048828125,376.2300109863281,384.4100036621094,2750400,377.46368408203125
388.4100036621094,396.8699951171875,388.2900085449219,395.20001220703125,4212200,388.0587158203125
394.69000244140625,396.4200134277344,390.0899963378906,390.2799987792969,2910900,383.22760009765625
389.1000061035156,389.8599853515625,382.8900146484375,383.510009765625,2683900,376.5799560546875
382.4100036621094,384.260009765625,379.3999938964844,379.92999267578125,2720200,373.06463623046875
380.8500061035156,386.32000732421875,380.739990234375,385.8900146484375,2536500,378.91693115234375
387.1300048828125,387.6099853515625,379.7200012207031,383.6000061035156,4108200,376.6683349609375
381.4700012207031,383.1400146484375,367.8399963378906,368.0299987792969,4333200,361.379638671875
364.5,366.8599853515625,362.9599914550781,363.0,4650500,356.4405517578125
362.0,362.3999938964844,359.0,359.8999938964844,4723000,353.39654541015625
362.6099853515625,365.0,356.9100036621094,357.67999267578125,4381600,351.2166748046875
357.67999267578125,359.3299865722656,356.0199890136719,357.8699951171875,3243400,351.40325927734375
358.07000732421875,362.57000732421875,357.260009765625,362.04998779296875,4339600,355.5076904296875
363.6300048828125,364.45001220703125,358.7300109863281,361.4200134277344,3022600,354.8891296386719
351.8699951171875,353.989990234375,348.75,350.55999755859375,4805200,344.225341796875
351.0400085449219,351.9100036621094,345.7900085449219,347.3699951171875,4104700,341.0929870605469
346.1199951171875,346.1199951171875,341.510009765625,342.8699951171875,3546900,336.6742858886719
345.9200134277344,346.0799865722656,337.19000244140625,337.92999267578125,4209200,331.8235778808594
336.82000732421875,338.1099853515625,332.9599914550781,334.8299865722656,4525500,328.77960205078125
336.7799987792969,337.25,331.94000244140625,332.8299865722656,4273800,326.81573486328125
335.6499938964844,336.95001220703125,331.3299865722656,332.8900146484375,3717300,326.8746643066406
334.7099914550781,335.8699951171875,332.5799865722656,335.3599853515625,3076100,329.29998779296875
338.2200012207031,339.45001220703125,333.7099914550781,336.1099853515625,3112800,330.03643798828125
338.0,340.19000244140625,336.2900085449219,339.0,3697400,332.8742370605469
337.07000732421875,337.54998779296875,331.82000732421875,333.010009765625,4029200,326.99249267578125
