Open,High,Low,Close,Volume,Change
12800,13040,12640,12800,229609,-0.002338269680436489
12920,13160,12870,13120,149058,0.02499999999999991
13110,13200,12860,12900,128149,-0.01676829268292679
12900,13120,12840,13120,143832,0.01705426356589146
13160,13210,13010,13130,66957,0.0007621951219511924
13420,13770,13310,13440,320928,0.023610053313023682
13530,13530,13350,13430,228468,-0.0007440476190476719
13280,13410,13170,13370,157114,-0.004467609828741614
13530,14130,13500,13990,528239,0.046372475691847326
14120,14240,13920,14120,340156,0.00929235167977116
14030,14100,13820,13830,148944,-0.02053824362606227
13830,13910,13690,13710,114367,-0.008676789587852451
13650,13790,13540,13540,105974,-0.012399708242158969
13540,13690,13510,13540,87855,0.0
13550,14000,13370,13470,125090,-0.005169867060561328
13430,13510,13220,13230,90247,-0.017817371937639215
13230,13290,12980,13000,111861,-0.017384731670445963
12970,13270,12900,13170,75174,0.013076923076922986
13110,13260,13010,13120,80199,-0.0037965072133636646
13120,13380,13120,13250,75793,0.009908536585365946
13250,13520,13220,13490,103989,0.01811320754716972
13360,14380,13320,14380,815173,0.06597479614529278
14770,15250,14200,14200,1017089,-0.012517385257301838
14240,15300,14200,14950,979314,0.052816901408450745
15300,15790,14770,15600,908791,0.04347826086956519
15520,15950,15360,15720,495309,0.007692307692307665
15650,16000,14900,15030,637723,-0.043893129770992356
14980,15060,14490,14620,425733,-0.02727877578176985
14490,14770,14340,14500,218976,-0.008207934336525335
14500,15050,14500,14900,236384,0.02758620689655178
14760,15260,14700,15090,209650,0.012751677852349097
15040,15110,14650,14740,190113,-0.02319416832339294
14780,15000,14780,14800,117560,0.004070556309362372
14800,15360,14670,15190,263449,0.02635135135135136
15210,15260,15000,15050,153924,-0.009216589861751112
15050,15430,14950,15250,331944,0.013289036544850585
15300,15440,15110,15260,155372,0.0006557377049181135
15590,16400,15430,16150,992833,0.05832241153342066
16180,16230,15290,15350,521365,-0.049535603715170295
15370,16060,15230,15890,302262,0.03517915309446251
15920,16150,15540,15660,331672,-0.014474512271869133
15450,15760,15350,15560,180271,-0.0063856960408684715
15710,16070,15640,15840,205815,0.01799485861182526
15720,16150,15250,15410,265210,-0.02714646464646464
15410,15440,14820,14900,262663,-0.0330953926022064
14900,14970,14240,14530,313389,-0.02483221476510067
14320,14530,14140,14430,117368,-0.006882312456985562
14500,14710,14390,14430,106449,0.0
14130,14440,14000,14200,185047,-0.01593901593901592
14080,14080,13640,13760,163178,-0.030985915492957705
13900,14230,13850,14100,103875,0.024709302325581328
14100,14340,14060,14250,95811,0.010638297872340496
14250,14280,13920,14190,142020,-0.004210526315789442
14120,14290,13500,13700,320023,-0.03453136011275548
13780,14120,13760,14110,178058,0.029927007299270114
14180,14590,14180,14570,229029,0.03260099220411061
14300,14850,14300,14580,317853,0.0006863417982154729
14660,14700,14420,14570,183526,-0.000685871056241405
14580,14770,14460,14640,161581,0.0048043925875085325
14560,15860,14490,15460,594150,0.05601092896174853
15460,15550,15230,15270,165969,-0.012289780077619716
15500,15530,15240,15320,169950,0.0032743942370661028
15360,15620,15330,15550,147339,0.015013054830287142
15570,15700,15480,15590,124221,0.0025723472668810476
15560,15650,15290,15300,106959,-0.018601667735728022
15300,15430,15050,15110,136190,-0.012418300653594727
15320,15770,15320,15670,329096,0.037061548643282594
