Open,High,Low,Close,Volume,Change
4875,4930,4835,4835,37823,-0.007186858316221789
4860,4880,4785,4800,66968,-0.007238883143743546
4820,4905,4795,4850,55979,0.01041666666666674
4920,4980,4880,4975,45859,0.025773195876288568
4990,4990,4820,4920,55458,-0.011055276381909507
4860,4920,4800,4800,63493,-0.024390243902439046
4850,4850,4775,4830,43768,0.006250000000000089
4870,4870,4710,4725,52803,-0.021739130434782594
4700,4810,4650,4660,63880,-0.013756613756613745
4660,4745,4660,4720,28330,0.012875536480686733
4720,4725,4675,4680,30434,-0.008474576271186418
4695,4705,4665,4685,22621,0.0010683760683760646
4660,4730,4660,4675,19838,-0.002134471718249764
4675,4720,4530,4555,120559,-0.025668449197860932
4555,4640,4550,4575,42371,0.004390779363337094
4610,4665,4520,4650,73029,0.016393442622950838
4660,4745,4660,4700,47701,0.010752688172043001
4700,4725,4600,4670,50741,-0.006382978723404209
4635,4810,4600,4810,86438,0.02997858672376874
4875,4885,4785,4860,102895,0.01039501039501034
4860,4875,4750,4845,45087,-0.0030864197530864335
4800,4875,4755,4760,53295,-0.01754385964912286
4725,4850,4725,4785,25408,0.005252100840336116
4775,4835,4765,4775,21066,-0.002089864158829724
4770,4850,4740,4830,50756,0.011518324607329822
4760,4810,4755,4790,15071,-0.008281573498964856
4840,4845,4725,4730,44159,-0.012526096033402934
4730,4760,4670,4745,41447,0.003171247357293794
4700,4785,4700,4775,42039,0.006322444678608985
4805,4830,4735,4755,45199,-0.004188481675392652
4720,4780,4705,4715,42842,-0.008412197686645584
4735,4735,4690,4710,26196,-0.0010604453870625141
4745,4745,4670,4675,35024,-0.007430997876857748
4650,4700,4630,4685,32293,0.002139037433155133
4685,4690,4605,4605,52011,-0.01707577374599789
4595,4675,4570,4675,49034,0.015200868621064068
4670,4670,4600,4615,18668,-0.012834224598930466
4595,4640,4595,4610,35959,-0.0010834236186348933
4585,4610,4545,4570,53108,-0.008676789587852451
4540,4570,4490,4500,61298,-0.015317286652078765
