Open,High,Low,Close,Volume,Adj Close
203.00999450683594,204.13999938964844,202.66000366210938,203.58999633789062,1035200,203.0635528564453
202.89999389648438,205.5,202.89999389648438,203.9600067138672,1490400,203.43260192871094
203.75,205.0399932861328,202.52999877929688,204.32000732421875,3012400,203.79168701171875
203.9499969482422,205.3800048828125,202.5,204.8800048828125,1272600,204.35023498535156
204.52999877929688,204.91000366210938,202.02999877929688,202.41000366210938,1170000,201.88661193847656
202.11000061035156,203.9499969482422,200.85000610351562,203.80999755859375,1396400,203.28298950195312
204.11000061035156,206.64999389648438,203.47999572753906,203.61000061035156,1277900,203.08351135253906
204.77999877929688,205.24000549316406,203.3000030517578,204.94000244140625,1115400,204.4100799560547
204.27999877929688,206.63999938964844,204.02999877929688,205.7100067138672,932300,205.17808532714844
205.39999389648438,205.63999938964844,202.77999877929688,204.19000244140625,840700,203.66201782226562
205.1999969482422,207.94000244140625,204.91000366210938,207.02999877929688,973600,206.4946746826172
207.33999633789062,209.1300048828125,206.55999755859375,208.52999877929688,1272500,207.99078369140625
209.55999755859375,209.7100067138672,206.14999389648438,206.9199981689453,1742000,206.3849639892578
204.7100067138672,207.19000244140625,203.91000366210938,204.66000366210938,3029500,204.13079833984375
206.08999633789062,207.9600067138672,205.00999450683594,206.5,2349400,205.96603393554688
207.2899932861328,208.77000427246094,207.05999755859375,208.1199951171875,1038500,207.58184814453125
208.58999633789062,211.52999877929688,207.97000122070312,210.50999450683594,1340300,209.96566772460938
211.44000244140625,211.86000061035156,210.25,210.5500030517578,1462600,210.00555419921875
210.52999877929688,211.6999969482422,210.4600067138672,211.3000030517578,1045700,210.75363159179688
210.75,211.22000122070312,208.85000610351562,210.1199951171875,1176400,209.57666015625
212.82000732421875,213.74000549316406,212.25999450683594,213.0399932861328,1482700,212.48912048339844
214.1699981689453,215.13999938964844,212.33999633789062,214.33999633789062,1225100,213.7857666015625
214.6300048828125,215.7899932861328,213.0500030517578,213.30999755859375,1247500,212.7584228515625
213.30999755859375,214.57000732421875,212.1999969482422,212.6999969482422,1038900,212.15000915527344
211.1699981689453,211.67999267578125,210.22999572753906,210.3699951171875,1412800,209.82601928710938
210.88999938964844,213.02000427246094,210.74000549316406,212.1699981689453,1163400,211.6213836669922
214.07000732421875,214.72000122070312,207.69000244140625,208.7899932861328,1233800,208.25010681152344
209.25999450683594,212.19000244140625,208.39999389648438,211.69000244140625,1379700,211.1426239013672
211.57000732421875,212.6300048828125,211.14999389648438,211.5800018310547,1086300,211.0329132080078
212.2100067138672,212.72999572753906,208.11000061035156,209.91000366210938,935900,209.36721801757812
209.14999389648438,209.94000244140625,208.0399932861328,209.58999633789062,1149300,209.0480499267578
208.88999938964844,212.14999389648438,207.7899932861328,210.75999450683594,1288600,210.21502685546875
208.67999267578125,209.1199951171875,204.22999572753906,205.10000610351562,1638100,204.5696563720703
209.19000244140625,210.10000610351562,204.38999938964844,204.42999267578125,1202000,203.90139770507812
203.75999450683594,205.49000549316406,202.27999877929688,202.5,1023000,201.97637939453125
202.6300048828125,203.61000061035156,199.6199951171875,200.47999572753906,1936000,199.96160888671875
201.22000122070312,202.10000610351562,197.92999267578125,198.82000732421875,1273600,198.305908203125
198.94000244140625,200.0500030517578,193.86000061035156,194.47000122070312,2581100,193.96714782714844
196.08999633789062,197.05999755859375,194.1199951171875,195.13999938964844,1898700,194.63540649414062
195.24000549316406,197.72000122070312,194.7100067138672,197.0399932861328,2142700,196.5304718017578
205.55999755859375,210.33999633789062,204.22999572753906,204.6999969482422,3141300,204.1707000732422
203.0800018310547,204.86000061035156,202.0399932861328,203.92999267578125,2083900,203.40267944335938
203.30999755859375,205.10000610351562,201.97000122070312,202.1199951171875,1573000,201.59735107421875
202.3300018310547,204.47000122070312,201.39999389648438,202.16000366210938,1134600,201.6372528076172
201.61000061035156,202.14999389648438,197.02999877929688,197.27999877929688,1756300,196.76988220214844
196.69000244140625,200.63999938964844,196.0,197.74000549316406,1694100,197.2287139892578
198.75999450683594,198.75999450683594,196.72000122070312,197.52999877929688,1466200,197.01922607421875
198.64999389648438,200.27999877929688,197.33999633789062,197.5399932861328,1853100,197.02920532226562
198.5800018310547,200.27999877929688,198.27000427246094,200.10000610351562,903900,199.58258056640625
200.3000030517578,201.47000122070312,199.08999633789062,199.7100067138672,902100,199.193603515625
199.0,200.63999938964844,198.49000549316406,200.38999938964844,990900,199.871826171875
198.72999572753906,203.72999572753906,197.1699981689453,203.47999572753906,1476900,202.95384216308594
204.8000030517578,208.3300018310547,204.47999572753906,208.0800018310547,2431300,207.5419464111328
208.6300048828125,209.0,205.00999450683594,206.08999633789062,1912500,205.55709838867188
205.9600067138672,206.49000549316406,203.02999877929688,205.3000030517578,2096700,204.76913452148438
205.1699981689453,207.66000366210938,204.00999450683594,204.57000732421875,2111900,204.04104614257812
204.77000427246094,206.83999633789062,204.0800018310547,205.7899932861328,1511300,205.40847778320312
206.5,206.91000366210938,204.1300048828125,204.19000244140625,899700,203.81146240234375
204.42999267578125,207.14999389648438,204.42999267578125,205.57000732421875,1131500,205.18890380859375
205.30999755859375,206.27000427246094,203.57000732421875,205.8000030517578,1699600,205.41848754882812
205.33999633789062,207.58999633789062,202.52000427246094,204.42999267578125,3077400,204.05101013183594
204.86000061035156,204.86000061035156,199.30999755859375,200.02999877929688,1916200,199.65914916992188
200.86000061035156,203.36000061035156,200.35000610351562,203.24000549316406,1429900,202.86322021484375
202.7100067138672,203.8300018310547,199.3800048828125,200.0,1133800,199.62924194335938
