Code,Name,Return,Noise,Derivative
005870,휴니드,-2.18,-0.62,-0.12
025980,아난티,-5.75,-0.62,0.51
210540,디와이파워,-4.76,-0.61,0.41
002380,KCC,1.43,-0.61,-0.01
008490,서흥,2.89,-0.59,0.1
005490,POSCO,-0.38,-0.56,0.09
066570,LG전자,-1.06,-0.56,0.03
099190,아이센스,-3.32,-0.53,1.1
005960,동부건설,-0.42,-0.52,-0.17
039200,오스코텍,-2.73,-0.51,0.26
041830,인바디,-1.23,-0.51,0.09
306200,세아제강,-2.89,-0.5,1.27
002960,한국쉘석유,-0.63,-0.47,0.13
294870,HDC현대산업개발,-3.26,-0.47,0.07
079950,인베니아,-0.56,-0.45,-0.47
013580,계룡건설,-0.96,-0.43,0.04
237690,에스티팜,-0.69,-0.4,-0.22
037070,파세코,0.96,-0.38,-0.11
083500,에프엔에스테크,-3.12,-0.36,1.24
066970,엘앤에프,1.5,-0.36,0.13
241520,DSC인베스트먼트,0.0,-0.32,-0.28
161890,한국콜마,1.0,-0.32,0.47
123890,한국자산신탁,-0.18,-0.31,0.0
002990,금호건설,-0.4,-0.3,-0.21
006360,GS건설,-3.14,-0.28,0.06
027830,대성창투,2.65,-0.27,0.12
047810,한국항공우주,-0.19,-0.24,0.1
036200,유니셈,-5.55,-0.17,0.36
248070,솔루엠,-0.53,-0.14,-0.04
005950,이수화학,-4.92,-0.13,-0.0
004170,신세계,0.08,-0.02,0.02
000270,기아,0.29,-0.02,-0.18
119860,다나와,0.0,0.0,0.0
001880,DL건설,0.0,0.0,0.0
003410,쌍용C&E,0.0,0.0,0.0
298000,효성화학,-1.51,0.02,-0.15
079940,가비아,-3.94,0.02,0.33
034830,한국토지신탁,0.0,0.04,-0.01
084010,대한제강,0.12,0.05,0.16
375500,DL이앤씨,-3.39,0.06,0.18
247540,에코프로비엠,1.08,0.09,0.11
096770,SK이노베이션,0.31,0.09,0.05
009240,한샘,0.32,0.11,-0.05
002810,삼영무역,0.48,0.15,-0.03
017960,한국카본,-1.35,0.18,0.95
100790,미래에셋벤처투자,0.11,0.25,0.09
000080,하이트진로,0.79,0.25,0.03
006650,대한유화,-3.29,0.28,0.72
007310,오뚜기,0.66,0.3,0.07
035900,JYP Ent.,0.0,0.3,-0.14
214320,이노션,0.65,0.35,0.03
019210,와이지-원,-0.39,0.35,-0.01
006060,화승인더,-0.42,0.36,0.19
120110,코오롱인더,0.9,0.41,0.16
078020,이베스트투자증권,-0.62,0.51,0.6
005850,에스엘,1.75,0.55,-0.19
017670,SK텔레콤,1.09,0.58,-0.06
137400,피엔티,4.51,0.67,-0.14
097950,CJ제일제당,2.54,0.73,-0.05
352910,오비고,-0.15,0.8,0.08
015760,한국전력,0.24,0.82,0.28
093370,후성,1.81,0.9,-0.07
034730,SK,-0.27,0.91,0.18
112610,씨에스윈드,0.24,0.92,0.16
030000,제일기획,1.18,1.03,-0.0
143240,사람인에이치알,1.27,1.05,-0.21
058470,리노공업,-0.46,1.08,0.78
039490,키움증권,0.56,1.36,0.2
003690,코리안리,1.23,1.37,-0.1
122990,와이솔,-0.74,1.39,0.16
020000,한섬,1.87,1.5,0.04
139130,DGB금융지주,1.1,1.77,0.33
003540,대신증권,1.34,1.81,0.15
066130,하츠,3.53,1.93,0.03
055550,신한지주,2.2,1.96,0.01
214150,클래시스,1.12,2.03,0.38
004020,현대제철,-1.28,2.22,0.39
034220,LG디스플레이,2.21,2.28,0.04
051900,LG생활건강,3.19,2.29,-0.05
263750,펄어비스,3.2,2.32,-0.1
007340,디티알오토모티브,-0.48,2.34,0.42
316140,우리금융지주,2.22,2.41,0.15
017800,현대엘리베이,-1.85,2.43,0.33
383220,F&F,2.88,2.45,0.13
011780,금호석유,1.05,2.63,1.04
016360,삼성증권,2.13,2.64,0.21
006800,미래에셋증권,2.55,2.73,0.17
225220,제놀루션,1.65,2.74,0.24
307950,현대오토에버,3.4,2.8,-0.1
064350,현대로템,0.0,2.91,0.2
039840,디오,0.87,2.95,0.01
069960,현대백화점,1.31,3.04,0.31
138040,메리츠금융지주,4.48,3.19,0.07
086790,하나금융지주,2.2,3.24,0.13
138930,BNK금융지주,2.1,3.3,0.29
071050,한국금융지주,2.58,3.32,0.22
032500,케이엠더블유,-0.62,3.45,0.87
068930,디지털대성,-0.97,3.51,0.25
214370,케어젠,6.56,3.53,-0.4
049950,미래컴퍼니,-1.2,3.59,1.05
024110,기업은행,3.05,3.6,0.19
012330,현대모비스,0.0,3.61,0.06
041510,에스엠,-0.6,3.71,0.45
175330,JB금융지주,2.07,3.72,0.61
004380,삼익THK,4.62,3.8,0.37
090430,아모레퍼시픽,2.94,3.83,0.51
207940,삼성바이오로직스,-0.55,3.94,0.13
065350,신성델타테크,4.05,4.18,-0.05
141080,레고켐바이오,3.27,4.31,0.25
009150,삼성전기,4.68,4.38,0.31
035420,NAVER,6.13,4.62,0.02
083930,아바코,2.78,4.74,1.04
035720,카카오,7.27,4.83,-0.1
047040,대우건설,0.15,4.84,0.32
042000,카페24,5.91,5.19,0.33
111770,영원무역,4.15,5.72,0.22
060720,KH바텍,9.27,5.98,0.19
089010,켐트로닉스,4.9,6.91,0.96
000720,현대건설,-1.43,8.49,0.78
005420,코스모화학,16.36,8.93,-0.33
196170,알테오젠,2.62,9.28,0.92
012510,더존비즈온,4.25,9.78,0.78
086280,현대글로비스,3.68,10.29,0.44
